mode,epoch,train_loss,selection_score,complete_accuracy,complete_macro_f1,complete_mae
text_focus,1,1.2839323657530326,0.19716711519445707,0.5343406593406593,0.39012065858981554,0.8035006523132324
text_focus,2,1.1511317910971466,0.3085804904987088,0.5892857142857143,0.5027734276475497,0.7106042504310608
text_focus,3,1.1235731332390397,0.29252662774177063,0.5302197802197802,0.5221700587865191,0.6959914565086365
text_focus,4,1.0585901019749817,0.33846435507664474,0.5892857142857143,0.5485347093189683,0.6960580945014954
text_focus,5,1.0124829599150904,0.34738704266808795,0.5975274725274725,0.5513661561431132,0.6690322756767273
text_focus,6,0.9705498748355441,0.33445971527841856,0.5741758241758241,0.5474650900347494,0.6706677675247192
text_focus,7,0.9205848994078459,0.3361299305696226,0.5659340659340659,0.5472684945632317,0.6538613438606262
text_focus,8,0.8164118191710225,0.30819713207163824,0.5686813186813187,0.5222116856850146,0.6953102946281433
