mode,epoch,train_loss,selection_score,complete_accuracy,complete_macro_f1,complete_mae
text_focus,1,1.2885187198949415,0.1973189907410855,0.5346097201767305,0.39847801983139836,0.8047349452972412
text_focus,2,1.1558495746102444,0.27512849240692516,0.5714285714285714,0.4828711811839621,0.7559837698936462
text_focus,3,1.1152140123899592,0.28169003660070424,0.5463917525773195,0.5304420756025984,0.7510236501693726
text_focus,4,1.0526665019434551,0.3214626413659375,0.5846833578792342,0.563267934546537,0.7429443001747131
text_focus,5,1.0139285894327386,0.3360992993113784,0.6156111929307806,0.5601998799796889,0.7560769319534302
text_focus,6,0.9501841844514359,0.31698607282198354,0.5994108983799705,0.5375878747913793,0.74723219871521
text_focus,7,0.897867338601933,0.32446252772649276,0.5964653902798233,0.5469800575662594,0.7426027059555054
text_focus,8,0.841096839239431,0.31817087569080515,0.6008836524300442,0.5442033292261602,0.7668452262878418
